,gu_id,userid,name,g_name,g_tag
259,100924831,10092,Victoria_,雕刻时光咖啡馆【南京】,"['小组标签', '雕刻时光', '南京', '咖啡', '文化', '休闲']"
260,100924762,10092,Victoria_,南京书虫,"['小组标签', '淘书', '读书', '书店', '南京', '书友会']"
261,100923957,10092,Victoria_,南京宜家,"['小组标签', 'IEKA', '南京宜家', 'IEKA南京']"
262,100924493,10092,Victoria_,民国文学中的南京,"['小组标签', '民国文学', '南京']"
263,100923054,10092,Victoria_,南京兼职【求职+招聘+实习+找工作】,"['小组标签', '南京兼职', '学生兼职', '南京求职', '南京招聘', '南京找工作']"
264,100925788,10092,Victoria_,南京图书馆,"['小组标签', '南京', '图书馆', '书友会']"
265,10092852,10092,Victoria_,暴走南京,"['小组标签', '真文艺、假装逼', '南京', '本地', '暴走', '腐败']"
266,100921034,10092,Victoria_,南京大学生休闲交流,"['小组标签', '南京', '大学生', '休闲', '信息', '交流']"
267,1009342,10093,S_umer,得闲黔西南,"['小组标签', '得闲堂', '喀斯特', '兴义', '贵州', '黔西南']"
268,100932646,10093,S_umer,我要”马甲线“,"['小组标签', '减肥', '健身', '马甲线', '塑身', '瘦腰']"
269,100933160,10093,S_umer,❤早起、报到、团❤,"['小组标签', '早起', '英语', '报到', '签到', '大学生']"
270,100942651,10094,Mr.Michael,赖.维.法斯宾德,"['小组标签', '法斯宾德']"
271,1009452,10094,Mr.Michael,南通大学豆瓣,"['小组标签', '南通大学（正式）', '通大', '中国大陆']"
272,10094475,10094,Mr.Michael,南通大学主校区,"['小组标签', '南通大学', '主校区', '新校区']"
273,100955569,10095,Stella,南京大学,"['小组标签', '南大', 'Nanjing', 'University', 'nju', '学术']"
274,100953320,10095,Stella,数学的美学世界,"['小组标签', '数学', '艺术', '创意', '设计', '建筑']"
275,100954042,10095,Stella,自然语言处理,"['小组标签', '中文信息处理', '人工智能', 'Computational', 'Linguistics', '计算语言学']"
276,100952835,10095,Stella,人在温哥华的豆瓣,"['小组标签', '温哥华', '电影', '读书', '旅游']"
277,100952771,10095,Stella,斯坦福大学人工智能导论,"['小组标签', 'AI', '人工智能', '斯坦福', '自然科学', '编程']"
278,10095507,10095,Stella,UBC ---- Go T-Bird,"['小组标签', '加拿大', '温哥华', '大学', 'UBC', 'Canada']"
279,100955697,10095,Stella,离散数学,"['小组标签', '离散', '数学', '集合论', '图论', '组合']"
280,100974827,10097,(*￣rǒ￣),厦门客栈民宿,"['小组标签', '厦门青年旅社', '厦门客栈', '厦门住宿', '厦门自助游', '厦门宾馆']"
281,100972113,10097,(*￣rǒ￣),迷恋希腊,"['小组标签', '旅游', '希腊', '爱琴海']"
282,10097998,10097,(*￣rǒ￣),宗生選澤,"['小组标签', 'Bosco', '黄宗泽', '演员']"
283,100982006,10098,亲爱的,ASMR——各类油管asmr分享,"['小组标签', 'ASMR', 'youtube', '德叔', 'solfrid']"
284,100984925,10098,亲爱的,豆瓣兼职小组,"['小组标签', '豆瓣', '兼职', '招聘', '线上兼职']"
285,100995641,10099,秋艳,处女男,"['小组标签', '处女座', '室女座', '男生']"
286,10099199,10099,秋艳,头发偏执狂,"['小组标签', 'hair']"
287,100995242,10099,秋艳,保研小组,"['小组标签', '考研']"
288,100993002,10099,秋艳,游泳@成都,"['小组标签', '游泳', '成都']"
289,1009925,10099,秋艳,摩羯女子（微信公众号：iastro12）,"['小组标签', '摩羯', '星座', '12星座', '运势', '咨询']"
290,100993878,10099,秋艳,游泳@重庆,"['小组标签', '游泳', '重庆', '健康', '重庆游泳']"
291,101001906,10100,火柴呀啦啦啦,会计考研,"['小组标签', '考研', '会计', '经管类考研', '经管', '财务']"
292,10100325,10100,火柴呀啦啦啦,绿色盆栽的生活美学,"['小组标签', '植物', '盆栽', '绿色']"
293,101003031,10100,火柴呀啦啦啦,金融考研,"['小组标签', '上海', '金融', '考研', '上海财经大学', '上财']"
294,101004889,10100,火柴呀啦啦啦,绿萝,['nan']
295,1010026,10100,火柴呀啦啦啦,水养植物,"['小组标签', '水培', '植物', '园艺', '花草', '水养']"
296,101004569,10100,火柴呀啦啦啦,铜钱草,"['小组标签', '钱钱', '圆圆', '植物', '种花', '水培']"
297,101001792,10100,火柴呀啦啦啦,种种绿植养养鱼,"['小组标签', '饲养', '水族', '植物', '盆栽', '园艺']"
298,10103771,10103,zizi,丢脸不是〃两三〃次,"['小组标签', '丢脸', '怪癖', '现代艺术']"
299,10103392,10103,zizi,会计证（会计从业资格证）考试小组,"['小组标签', '会计', '会计证', '会计证考试', '会计从业资格证']"
300,1010327,10103,zizi,美目◎保养◎我们都爱化眼妆,"['小组标签', '化妆', '保养', '兴趣', '美容', '街拍']"
301,10103223,10103,zizi,会计初入门,"['小组标签', '经融', '管理', '金融']"
302,101043889,10104,丢,时间用在哪里是看得见的。,"['小组标签', '计划', '打败拖延症', '奋斗', '学习']"
303,101062180,10106,喝水也胖,CPA考试同行者,"['小组标签', '注会', '注册会计师', '2012', 'CPA']"
304,1010628,10106,喝水也胖,不会化妆我教你化妆啊！,"['小组标签', '化妆', '女孩', '时尚']"
305,101062206,10106,喝水也胖,美丽芭蕾~天鹅臂,"['小组标签', '美丽芭蕾', '天鹅臂', '瘦']"
306,10106403,10106,喝水也胖,育儿-豆瓣小事,['nan']
307,10106974,10106,喝水也胖,中级会计职称,"['小组标签', '会计']"
308,101073383,10107,这么大一只汤包,炉石传说------新年快乐！鸡年大吉！,"['小组标签', '炉石传说', '魔兽世界', 'wow']"
309,101081942,10108,so……,写给陌生人的信,"['小组标签', '写信', '陌生人', '倾诉', '孤独', '寂寞']"
310,101083697,10108,so……,跳绳减肥日记,"['小组标签', '减肥日记网', '减肥', '瘦身', '跳绳减肥', '减肥日记']"
311,101083741,10108,so……,前女友去死去死团,"['小组标签', '前女友', '去死去死']"
312,101114484,10111,eden,NIKE DUNK SB,"['小组标签', 'NIKE', 'DUNK', 'SB', '板鞋', '滑板']"
313,101112398,10111,eden,VANS,"['小组标签', 'We', 'are', 'feeling', 'so', 'VANS!']"
314,101114035,10111,eden,NIKE,"['小组标签', 'NIKE']"
315,101115541,10111,eden,三叶草,"['小组标签', '运动', '淘宝', '网购', '服饰', '品牌']"
316,101113873,10111,eden,Calvin Klein™,"['小组标签', 'Calvin', 'Klein', 'ck', '时装', '纽约']"
317,101131131,10113,杉森小岛,西安求职小组,['nan']
318,101134114,10113,杉森小岛,PS高手集中营 Photoshop官方群,"['小组标签', 'PS', '设计', '后期', '平面设计', '排版']"
319,1011329,10113,杉森小岛,是枝裕和,"['小组标签', '是枝裕和', '日本', '电影', '导演']"
320,101134317,10113,杉森小岛,夏宇的诗,"['小组标签', '夏宇']"
321,101142185,10114,蜻蜓计,理光GR \ GRⅡ俱乐部,"['小组标签', 'RICOH', '宾得理光', 'GR', '街拍']"
322,101143292,10114,蜻蜓计,GR Fans Club,"['小组标签', 'Ricoh', 'GR', 'Digital', 'Fans', 'Club']"
323,101144970,10114,蜻蜓计,蜻蜓,"['小组标签', '蜻蜓']"
324,101142976,10114,蜻蜓计,从1840到1949,"['小组标签', '晚清', '民国', '近代史', '历史', '中国历史']"
325,1011430,10114,蜻蜓计,外星人阴谋论,"['小组标签', '学术', '人文', '自然科学', '兴趣', '外星人']"
326,101153866,10115,[已注销],上海电影节购票交流组,"['小组标签', '上海国际电影节', '艺术电影', '电影票']"
327,101151096,10115,[已注销],没事学点啥,"['小组标签', '斜杠青年', 'Slash', '拒绝虚度', '技能', '精进']"
328,101153611,10115,[已注销],上海电影节抢票观影交流群,"['小组标签', '上海国际电影节', '电影票', '致敬大师', '日本电影周']"
329,10115922,10115,[已注销],互相辱骂聚集地,"['小组标签', '吐槽', '傻逼', '直播', '发泄']"
330,101154527,10115,[已注销],秃顶会,['nan']
331,101184856,10118,s-s,伦敦艺术大学University of the Arts London,"['小组标签', '英国', '伦敦', '大学', '艺术', '设计']"
332,101184534,10118,s-s,Kingston University,"['小组标签', '绘画', '学校', '金斯顿', 'KINGSTON', 'KU']"
333,101185653,10118,s-s,25岁之前去欧洲旅行,"['小组标签', '欧洲', '，25岁', '美食', '旅行']"
334,101182792,10118,s-s,英国租房,"['小组标签', '伦敦租房', '伯明翰租房', '谢菲尔德租房', '莱斯特租房', '爱丁堡租房']"
335,101194095,10119,摸摸,苏州男女,"['小组标签', '男男女女']"
336,101191685,10119,摸摸,苏州豆瓣,"['小组标签', '苏州', '中国大陆']"
337,101194463,10119,摸摸,上海  各区搬家  找房子 专区,"['小组标签', '搬家', '上海搬家', '面包车搬家', '小件搬家', '上海租房']"
338,1011931,10119,摸摸,Allen Iverson,"['小组标签', '艾弗森', '答案', 'allen', 'Iverson', 'NBA']"
339,101194941,10119,摸摸,EXO,"['小组标签', '音乐，流行，男团']"
340,101203739,10120,小脑斧上灯台,6789海洋音乐节,"['小组标签', '音乐节', '摇滚', '潮人广场', '创意集市']"
341,101203757,10120,小脑斧上灯台,不正常人类研究中心,"['小组标签', '不正常', '丧', '秘密', '开心', '爱谁谁']"
342,101205553,10120,小脑斧上灯台,万能青年旅店,"['小组标签', '万能青年旅店', '万青', '石家庄']"
343,101212362,10121,一只阿丁旺旺旺,台州豆瓣,"['小组标签', '本地同城', '台州', '浙江']"
344,10122124,10122,emmm睡不着,纹身必须要小小的,"['小组标签', '纹身']"
345,10123327,10123,黑猫别格莫特,新幻界@贰周年精选集,"['小组标签', '科幻、奇幻、幻想、电子杂志']"
346,101253233,10125,风马,175cm高挑乌托邦,"['小组标签', '175，减肥，乌托邦，高个儿', '闲聊']"
347,101253496,10125,风马,摄影人,"['小组标签', '摄影', '写真', '照相', 'camera', '器材']"
348,101255192,10125,风马,其实，我真的很想找个人一起去旅行,"['小组标签', '旅行', '情感', '生活', '单身']"
349,101251738,10125,风马,一定要瘦下来,"['小组标签', '瘦身\u3000减肥']"
350,1012532,10125,风马,170女生,"['小组标签', '高个子', '女生', '170cm']"
351,101261805,10126,summer,互联网金融圈/P2P/理财,"['小组标签', '电子商务', 'P2P', '新媒体', '广告']"
352,10126258,10126,summer,睡吧 - 和失眠说再见,"['小组标签', '失眠疗法', '失眠', '睡眠', '睡吧', '治疗失眠']"
353,101261774,10126,summer,私募股权（PE）俱乐部,"['小组标签', 'PE', 'private', 'equity', '私人股本', '私募股权']"
354,101272109,10127,anty,高级科普,"['小组标签', '科普', '科技']"
355,1012763,10127,anty,英文剧本(Englishscript.pdf),"['小组标签', '英文剧本', '电影']"
356,101274926,10127,anty,物理学 Physics,"['小组标签', '科学', 'science', '物理', 'physics', '物理学']"
357,101273930,10127,anty,九型人格第五型,"['小组标签', 'mbti', '性格', '九型人格', '第五型', '心理学']"
358,10127543,10127,anty,Google Reader,"['小组标签', 'google', 'rss', '订阅', '谷歌', 'IT']"
359,101273476,10127,anty,生物信息学 Bioinformatics,"['小组标签', '生物', '科学', 'Biology', 'Genomics', '自然科学']"
360,101272794,10127,anty,背包客的人文地理,"['小组标签', '旅行', '历史', '探索', '民族', '地理']"
361,101272481,10127,anty,吐槽专用大树洞,"['小组标签', '吐槽', '心理', '树洞', '秘密', '匿名吐槽']"
362,1012784,10127,anty,社会阶层及趣味 Social Class and Taste,"['小组标签', '保罗·福塞尔', '格调', '社会阶层', '趣味', '阶级']"
363,101273151,10127,anty,驴友约伴,"['小组标签', '户外', '旅游', '驴友', '旅行']"
364,101283283,10128,疏離.,现代诗,"['小组标签', '诗', '诗歌', '诗人', '诗集']"
365,101284951,10128,疏離.,《当代诗》,"['小组标签', '诗歌', '作家', '诗人', '书籍', '书友会']"
366,1012833,10128,疏離.,诗摘,"['小组标签', '诗', '诗摘', '摘诗', '摘', '摘抄']"
367,101294052,10129,xiayou99,我們跌入了人生低谷,"['小组标签', '人生低谷', '低谷', '我们', '失落', '寂寞']"
368,101293961,10129,xiayou99,风水、奇门、四柱爱好二团,['nan']
369,101303791,10130,莫西,大理 丨旅游丨约伴丨客栈,"['小组标签', '大理', '洱海', '双廊', '巍山', '下关']"
370,101304875,10130,莫西,捡人游新疆／Foryou,"['小组标签', '旅行', '新疆', '沙发客', '背包客', '穷游']"
371,101302560,10130,莫西,青海湖-新疆-青海-敦煌-拉萨约伴,"['小组标签', '青海湖', '张掖', '敦煌', '甘南', '青藏']"
372,101303895,10130,莫西,旅行团乐队,['nan']
373,10130628,10130,莫西,泰国,"['小组标签', '泰国', 'Thailand', '东南亚', '旅行']"
374,10130157,10130,莫西,吃喝玩乐在新疆,['nan']
375,101314370,10131,米先生,法国les,"['小组标签', '法国', 'les', '海外', '欧洲']"
376,101324275,10132,芝士就是培根,江苏豆瓣,"['小组标签', '无锡', '江苏', '同城', '苏州', '南京']"
377,101321884,10132,芝士就是培根,山东豆瓣,"['小组标签', '山东']"
378,101324978,10132,芝士就是培根,沈阳—豆瓣组,"['小组标签', '辽宁', '沈阳', '聚会', '交友', '音乐']"
379,101334487,10133,Chiddles,留学在法国,"['小组标签', '留学', '法国', '研究生', '欧洲']"
380,10134975,10134,-,爱无能,"['小组标签', '爱', '爱无能', '心理', '空虚', '男女']"
381,10136546,10136,Limyer-,KINDLE书友会,"['小组标签', 'kindle', '汉王', 'IPAD', '电纸书', '电子书']"
382,10136825,10136,Limyer-,kindle 交流区,"['小组标签', 'kindle', '交流群']"
383,10136160,10136,Limyer-,KINDLE阅读,"['小组标签', 'KINDLE', '读书', '卓越亚马逊', '电子书', '电纸书']"
384,10136536,10136,Limyer-,Kindle Paperwhite 小组,"['小组标签', 'Kindle', '数码']"
385,101374038,10137,仝全铨,我们都去冰冰凉发指岛,"['小组标签', 'sigur', 'ros', 'mum', 'bjork', '冰岛']"
386,101371268,10137,仝全铨,海外马拉松,"['小组标签', '马拉松', '海外']"
387,101373255,10137,仝全铨,泰国自由行,"['小组标签', '泰国', '旅游', '清迈', '普吉', '曼谷']"
388,10137747,10137,仝全铨,我们都爱卡迪夫,"['小组标签', '卡迪夫', '留学', '英国', 'Cardiff', '威尔士']"
389,10137110,10137,仝全铨,瑞士,"['小组标签', '瑞士', '瑞士联邦', '瑞士大学', '旅游']"
390,1013935,10139,李霁祥(⊙o⊙)！,上海爱猫俱乐部,"['小组标签', '猫', '流浪猫', '宠物']"
391,101395876,10139,李霁祥(⊙o⊙)！,猫,"['小组标签', '宠物', '猫']"
392,101395159,10139,李霁祥(⊙o⊙)！,颜文字推进委员会,"['小组标签', '颜文字', '表情', '漫画', 'Orz', '囧']"
393,101391675,10139,李霁祥(⊙o⊙)！,豆瓣市集┃入组优惠券拿到手软！,"['小组标签', '豆瓣市集', '豆瓣收藏夹', '豆瓣日历', '市集']"
394,1014036,10140,槑槑,南京李志,['nan']
395,101401216,10140,槑槑,考研英语学习,"['小组标签', '考研', '英语']"
396,101401528,10140,槑槑,李志小组,"['小组标签', '导演', '心理学', '社会科学', '婚恋', '金融']"
397,101405621,10140,槑槑,李志！动物凶猛得很,"['小组标签', '李志！李志！']"
398,101412028,10141,becky,不过司考我会死！,"['小组标签', '法律', '司法考试']"
399,101411887,10141,becky,大理豆瓣,"['小组标签', '大理']"
400,101415433,10141,becky,~丧心病狂攒钱~ 小组,"['小组标签', '丧心病狂攒钱', '攒钱', '钱', '省钱', 'money']"
401,101414792,10141,becky,西南政法大学,"['小组标签', '大学', '重庆', '政法']"
